temperature,vacuum,pressure,humidity,power_output,brush_stress,high_stress
2.9,80.6,1021.7,30.1,518.19,0.155,0
2.6,66.6,1022.04,87.4,507.86,0.402,0
7.1,25.7,998.53,67.2,501.31,0.383,0
10.7,79.7,1019.04,37.5,499.71,0.306,0
36.4,69.6,1003.74,53.9,441.37,0.767,1
12.7,56.1,1002.93,55.1,489.94,0.418,0
21.3,48.7,1002.08,72.4,470.83,0.618,1
32.9,26.6,1024.13,71.4,461.99,0.757,1
14.0,57.6,1022.18,39.5,498.75,0.352,0
32.8,66.6,997.36,33.8,455.07,0.62,1
20.8,47.4,1002.5,70.7,480.43,0.587,0
13.8,68.5,1031.2,37.2,484.75,0.369,0
25.5,29.0,1013.99,75.3,478.8,0.66,1
6.4,64.4,1018.45,68.5,504.35,0.375,0
31.1,58.8,1032.01,56.0,465.73,0.668,1
21.4,34.0,1021.57,41.7,485.88,0.466,0
20.0,53.2,1022.19,61.1,478.17,0.544,0
1.8,80.4,1009.87,65.6,509.37,0.303,0
8.2,58.1,997.47,55.9,503.07,0.346,0
32.9,30.4,998.97,55.8,459.94,0.699,1
3.6,28.7,1011.68,64.9,511.78,0.316,0
3.6,62.5,992.73,87.0,502.03,0.423,0
23.8,72.5,1011.98,46.5,472.85,0.538,0
32.9,40.9,1024.91,61.3,462.5,0.716,1
19.8,44.9,993.81,33.9,487.91,0.414,0
18.8,36.0,1017.45,67.9,487.98,0.539,0
12.4,31.0,1029.43,88.8,496.17,0.536,0
2.4,65.5,1027.11,91.8,508.64,0.416,0
23.6,66.5,993.71,50.1,471.53,0.552,0
12.9,62.0,1031.58,70.8,493.34,0.476,0
23.2,34.0,995.04,94.8,468.43,0.733,1
33.1,74.6,1012.44,55.3,454.95,0.709,1
8.9,39.0,993.02,32.5,505.47,0.256,0
8.4,77.1,1017.79,39.5,491.87,0.306,0
34.9,70.7,1018.68,72.6,440.87,0.826,1
16.2,45.7,1002.03,96.7,487.62,0.627,1
14.8,71.1,1023.75,34.5,482.31,0.373,0
10.6,60.9,1014.11,66.0,496.5,0.425,0
24.7,43.3,1014.45,78.0,467.75,0.683,1
33.2,63.1,996.52,39.1,452.47,0.65,1
37.0,57.1,1011.94,89.7,439.88,0.919,1
23.1,39.2,1017.46,77.3,472.96,0.652,1
12.3,75.6,998.94,74.0,483.05,0.502,0
9.2,33.3,1028.76,44.8,506.71,0.306,0
30.6,54.2,996.59,64.2,451.69,0.724,1
17.4,41.2,998.31,30.2,488.11,0.372,0
14.5,52.5,1022.28,94.2,488.91,0.596,0
12.2,66.5,1008.27,27.7,496.43,0.29,0
33.0,43.7,1011.74,84.4,447.41,0.839,1
21.3,30.5,1029.33,48.4,485.7,0.492,0
20.4,27.8,1017.1,29.8,479.88,0.42,0
8.5,67.6,992.61,73.8,502.96,0.421,0
12.6,31.5,1028.04,42.0,495.12,0.354,0
17.0,47.5,993.99,56.1,483.07,0.482,0
18.5,61.5,1019.87,50.6,479.47,0.483,0
3.0,68.4,1003.53,48.3,511.77,0.242,0
17.9,79.4,1028.57,70.1,471.45,0.572,0
33.8,57.5,1008.28,42.5,457.06,0.661,1
21.2,31.3,1004.97,34.6,482.19,0.443,0
2.6,41.7,1032.61,99.0,503.9,0.456,0
17.3,32.9,1022.87,33.9,495.61,0.371,0
7.7,41.4,1024.12,54.1,507.69,0.324,0
25.7,72.0,1031.32,63.8,454.13,0.665,1
36.2,63.9,1013.78,74.2,439.05,0.85,1
4.4,81.4,999.09,71.8,504.47,0.366,0
18.5,63.6,998.12,28.8,484.98,0.385,0
11.4,63.9,1014.47,38.0,494.62,0.326,0
25.1,54.1,1027.6,79.7,469.46,0.691,1
33.1,53.2,1001.32,55.6,456.84,0.707,1
31.6,35.6,1024.71,64.4,460.82,0.717,1
16.3,48.6,1008.73,87.2,480.69,0.603,1
4.9,35.7,997.56,73.0,517.83,0.35,0
12.8,26.4,1001.71,40.7,499.97,0.341,0
33.8,53.6,1003.47,84.6,447.0,0.85,1
12.8,78.8,994.33,36.0,486.0,0.35,0
29.9,45.0,998.21,86.2,451.2,0.805,1
8.2,76.4,1029.28,74.3,498.96,0.428,0
24.4,75.0,992.95,47.3,461.64,0.57,0
26.4,70.3,1029.15,72.1,464.05,0.686,1
32.7,72.7,1014.56,32.1,456.68,0.609,1
14.8,77.8,1022.67,87.4,485.83,0.577,0
6.7,44.6,1024.65,86.9,506.34,0.447,0
1.9,41.7,1026.22,33.2,521.21,0.151,0
16.3,48.1,1006.96,29.7,483.95,0.367,0
17.8,31.9,1023.86,90.2,484.63,0.623,1
33.8,33.1,1009.63,96.2,448.55,0.894,1
11.3,72.0,1010.29,71.2,491.39,0.465,0
29.5,58.3,1001.47,79.1,454.48,0.767,1
8.7,26.2,1002.92,46.4,511.9,0.296,0
8.5,56.3,1005.86,94.3,493.01,0.523,0
25.3,77.2,1019.24,52.9,471.08,0.583,0
35.1,52.9,1000.86,66.0,444.79,0.794,1
31.2,51.4,1023.78,77.9,450.31,0.788,1
17.7,56.3,1031.13,78.3,479.77,0.585,0
14.1,59.8,1016.08,38.4,491.08,0.364,0
35.4,34.5,998.79,47.9,450.46,0.713,1
10.1,62.0,1000.85,77.7,492.26,0.476,0
22.7,80.5,1011.57,60.0,465.36,0.595,0
25.7,38.5,993.12,87.8,469.62,0.73,1
6.5,60.1,1028.49,35.1,514.0,0.223,0
29.3,79.0,997.07,49.6,462.41,0.631,1
29.6,39.0,1011.91,28.2,472.5,0.528,0
10.2,68.9,1020.3,61.1,494.94,0.405,0
4.7,43.2,1004.66,82.9,509.96,0.402,0
10.0,73.6,1000.33,79.4,496.05,0.473,0
35.9,78.4,1022.67,33.4,452.78,0.656,1
10.0,43.1,1005.45,32.1,507.94,0.26,0
13.9,64.1,1004.68,100.0,482.58,0.625,1
26.8,31.4,1030.86,52.6,467.57,0.605,1
31.7,38.2,1027.81,64.0,464.39,0.71,1
17.1,46.6,1004.86,39.9,488.44,0.408,0
15.8,76.2,1020.99,64.1,485.43,0.496,0
4.4,44.4,1003.27,32.9,514.31,0.19,0
19.0,30.8,1011.53,79.6,488.68,0.586,0
30.8,59.5,1029.46,78.6,452.12,0.783,1
1.8,54.9,1014.77,66.2,524.82,0.275,0
15.0,69.0,1018.33,93.4,481.0,0.613,1
36.8,40.4,1013.49,70.0,450.01,0.817,1
5.4,64.1,994.22,89.7,504.08,0.449,0
20.6,27.9,1025.62,41.5,483.08,0.463,0
14.6,46.2,1013.62,93.3,482.97,0.605,1
16.2,73.7,1020.22,38.3,481.34,0.405,0
14.4,52.1,1026.22,29.5,504.24,0.305,0
23.0,47.3,1026.28,35.8,478.09,0.475,0
31.7,40.4,993.14,53.5,455.57,0.686,1
17.4,81.5,1004.16,94.4,474.99,0.656,1
9.6,64.9,1001.59,68.5,493.82,0.431,0
32.7,42.8,1001.66,39.3,457.15,0.636,1
19.2,63.2,999.19,76.6,478.73,0.597,0
36.2,62.8,1007.13,37.0,447.85,0.683,1
8.0,71.3,1017.85,43.7,500.96,0.299,0
29.1,57.8,1025.26,41.9,460.65,0.601,1
32.3,48.5,1023.42,39.0,461.85,0.621,1
32.8,39.3,1013.8,90.8,452.35,0.853,1
35.5,67.9,996.69,30.3,449.5,0.646,1
24.1,45.3,1005.02,83.8,468.45,0.699,1
13.1,76.4,1025.54,92.8,485.36,0.582,0
35.6,75.6,1003.83,76.0,432.1,0.865,1
23.6,65.9,1032.33,97.2,458.02,0.767,1
14.0,81.5,1030.41,99.2,477.12,0.634,1
15.2,63.6,1001.56,66.6,489.42,0.492,0
13.1,51.9,1024.4,55.0,491.24,0.419,0
33.5,54.7,1027.2,55.5,460.17,0.704,1
18.0,37.9,1027.1,83.6,489.97,0.589,0
10.8,47.9,1014.44,46.8,499.13,0.345,0
27.1,69.0,1004.18,63.9,465.84,0.657,1
11.2,56.1,1030.03,52.6,502.25,0.368,0
19.3,32.2,1018.33,28.0,494.57,0.372,0
25.5,68.5,995.27,55.4,466.18,0.605,1
29.2,43.0,1028.54,97.2,461.78,0.821,1
30.1,81.4,1012.87,65.1,453.0,0.72,1
14.2,62.8,1007.7,58.8,494.95,0.439,0
7.3,62.2,1028.41,64.1,505.22,0.365,0
9.0,52.6,1029.18,48.2,500.64,0.329,0
15.3,66.7,1028.14,94.3,476.39,0.63,1
21.7,39.6,1024.06,80.1,477.66,0.64,1
34.8,41.3,1030.96,42.4,457.99,0.67,1
24.7,37.8,1030.56,79.6,472.63,0.68,1
9.7,54.6,1025.93,77.5,488.23,0.479,0
4.8,59.2,1017.45,64.1,507.43,0.333,0
8.3,64.6,1006.37,69.8,500.35,0.408,0
7.1,52.6,1017.45,50.8,498.34,0.324,0
18.1,65.2,1002.38,68.8,477.87,0.555,0
5.9,55.5,1027.99,36.9,514.15,0.223,0
30.2,59.7,1006.67,88.9,449.46,0.823,1
35.7,52.7,1014.79,81.0,446.19,0.857,1
2.5,44.5,995.26,45.1,521.16,0.205,0
14.5,67.6,997.23,68.8,483.3,0.506,0
29.1,35.3,1032.55,53.8,469.5,0.631,1
11.5,34.0,1024.15,53.8,500.58,0.379,0
5.8,33.3,993.95,36.2,513.79,0.22,0
12.5,45.6,1007.72,69.3,496.34,0.459,0
17.8,70.2,1026.34,81.6,476.49,0.605,1
23.9,36.4,1025.81,58.0,482.22,0.566,0
29.6,31.3,994.38,35.6,464.87,0.572,0
22.1,39.9,1013.51,62.8,476.25,0.578,0
22.5,45.2,1015.14,27.9,482.65,0.43,0
33.0,59.2,1022.09,88.3,456.83,0.837,1
9.2,49.7,994.4,89.4,500.89,0.495,0
8.4,71.2,1024.67,74.9,494.34,0.442,0
10.6,63.6,1001.16,70.1,494.7,0.445,0
36.2,58.0,1032.75,27.6,452.81,0.637,1
7.3,62.0,1028.52,82.7,494.74,0.46,0
28.4,40.0,1014.13,88.9,462.74,0.778,1
3.8,70.1,1030.47,72.8,505.78,0.36,0
9.8,28.4,1019.69,61.7,506.6,0.379,0
18.6,71.5,1004.66,62.6,477.09,0.537,0
4.3,47.7,1000.14,73.1,507.64,0.364,0
21.0,51.1,1015.04,62.0,479.06,0.557,0
23.7,75.3,1000.01,45.3,465.68,0.546,0
22.6,78.6,1005.31,45.2,473.24,0.519,0
25.7,60.7,1013.11,58.4,464.58,0.622,1
34.4,42.0,1023.48,78.8,451.08,0.825,1
32.8,73.2,1025.43,93.5,452.3,0.864,1
21.8,47.3,1005.79,64.7,475.45,0.583,0
36.4,73.3,994.12,85.9,436.4,0.905,1
13.1,69.1,1019.55,89.2,493.75,0.551,0
3.2,43.4,1004.75,41.2,518.99,0.201,0
4.2,61.7,1024.81,72.6,506.18,0.363,0
26.8,61.6,1022.73,99.8,462.95,0.804,1
1.9,50.2,1008.43,90.5,512.28,0.398,0
2.8,75.3,1002.95,60.9,507.55,0.299,0
13.1,68.0,1006.84,44.1,489.14,0.38,0
30.7,65.8,1009.77,76.8,452.31,0.774,1
28.9,30.5,1002.71,83.5,459.41,0.768,1
24.8,78.6,1002.81,97.4,456.13,0.786,1
31.5,51.4,1008.6,62.1,456.71,0.716,1
16.7,78.5,1029.57,82.9,476.67,0.599,0
12.8,55.1,1013.87,52.5,492.02,0.405,0
27.0,32.6,993.84,96.7,474.17,0.771,1
6.7,39.6,1001.41,60.7,509.39,0.337,0
36.5,80.4,1003.44,40.8,443.47,0.711,1
26.4,69.1,1020.37,87.9,457.85,0.761,1
28.2,65.1,1008.07,86.7,451.52,0.788,1
13.0,44.0,1001.71,95.6,482.0,0.599,0
17.2,56.7,1029.44,48.5,481.7,0.456,0
23.5,35.0,1008.15,97.7,480.01,0.725,1
14.0,37.2,1029.21,49.2,507.38,0.373,0
11.3,49.9,996.27,65.8,495.13,0.436,0
32.7,34.0,997.69,76.8,451.25,0.798,1
34.5,50.2,1015.45,97.6,444.92,0.914,1
3.3,51.3,1008.17,82.5,507.87,0.39,0
36.2,60.4,1011.67,30.2,443.81,0.664,1
19.6,51.6,1023.08,32.5,480.85,0.42,0
24.0,60.9,996.88,72.5,469.68,0.65,1
18.0,54.8,998.79,43.8,485.5,0.439,0
7.3,61.5,1020.15,44.5,509.9,0.277,0
14.4,58.5,1003.43,38.3,489.28,0.37,0
21.7,65.6,1006.9,58.4,467.22,0.574,0
8.2,51.8,1008.23,68.2,501.0,0.4,0
10.5,43.4,1018.02,29.2,504.21,0.262,0
23.3,27.5,998.4,80.2,475.84,0.661,1
4.5,43.4,1027.85,73.2,505.75,0.37,0
33.2,63.7,1032.04,82.4,450.9,0.827,1
19.6,70.4,998.06,90.5,472.34,0.67,1
34.6,31.3,996.64,55.1,458.4,0.718,1
23.1,43.1,1021.28,53.5,482.42,0.538,0
11.6,68.9,998.6,27.9,505.11,0.266,0
29.6,73.7,1006.96,96.6,445.9,0.855,1
24.8,60.3,1011.53,57.2,464.84,0.608,1
5.5,41.8,1032.34,37.5,516.75,0.216,0
21.3,74.6,1005.34,38.3,473.04,0.477,0
19.5,37.4,1004.09,54.3,486.17,0.496,0
5.3,74.8,1028.75,64.1,507.61,0.338,0
13.6,45.8,1029.92,37.4,497.01,0.342,0
36.8,33.8,1031.01,80.6,454.4,0.852,1
13.9,74.5,997.26,74.5,485.92,0.516,0
13.3,72.0,1010.1,57.5,484.41,0.445,0
5.5,79.0,1030.85,37.4,513.43,0.222,0
9.9,37.5,994.24,50.6,506.54,0.336,0
9.9,38.2,997.35,73.3,502.28,0.435,0
30.1,27.3,1010.33,53.0,462.36,0.652,1
17.7,80.4,994.77,27.9,482.48,0.377,0
1.9,26.8,1007.69,94.5,510.58,0.417,0
34.9,48.2,1030.08,98.0,449.93,0.909,1
17.6,35.8,994.09,44.4,488.32,0.431,0
12.8,39.0,1003.44,80.8,492.75,0.517,0
4.5,37.9,1015.37,33.2,518.02,0.185,0
36.6,74.6,1028.72,98.0,442.95,0.942,1
7.3,51.1,995.25,57.3,503.77,0.34,0
15.5,59.1,1032.51,40.1,500.99,0.367,0
21.4,55.9,1008.06,39.7,475.01,0.48,0
30.3,62.6,1000.57,76.3,461.81,0.749,1
37.1,38.6,1023.51,37.0,445.48,0.698,1
9.6,64.1,1003.44,79.8,500.76,0.461,0
8.9,29.0,1032.6,26.4,512.6,0.217,0
16.8,64.9,1005.55,53.6,484.45,0.467,0
28.7,59.4,1026.29,50.1,459.87,0.631,1
2.1,27.3,1018.36,83.4,521.19,0.354,0
1.8,35.9,1000.95,68.1,517.61,0.297,0
23.7,27.8,1008.22,79.6,481.3,0.652,1
13.6,26.1,998.76,93.6,491.17,0.579,0
36.7,65.8,1012.79,81.3,439.74,0.882,1
21.3,52.5,1005.4,91.7,476.48,0.684,1
5.7,34.4,1026.53,73.1,510.97,0.373,0
28.3,40.5,1030.06,78.9,461.45,0.739,1
28.9,43.9,1001.85,28.3,464.88,0.536,0
16.4,30.3,1023.8,50.6,498.16,0.423,0
27.0,30.7,1000.43,55.3,475.44,0.602,1
6.4,60.5,1002.81,50.4,508.26,0.294,0
11.8,37.6,996.33,81.4,500.94,0.491,0
16.5,55.5,997.96,99.3,483.45,0.648,1
23.5,54.6,1005.22,92.7,472.39,0.72,1
6.1,43.1,1007.5,99.2,501.78,0.499,0
13.3,49.6,1014.04,44.4,502.79,0.356,0
11.8,68.9,1019.91,72.8,490.32,0.478,0
17.6,35.2,1018.03,29.9,492.44,0.365,0
3.1,63.7,993.09,66.0,500.3,0.337,0
28.7,62.6,1006.21,51.9,465.93,0.626,1
13.8,73.7,1012.66,45.9,488.57,0.396,0
22.9,42.0,992.27,31.0,484.16,0.443,0
10.7,33.0,1009.58,67.2,505.49,0.414,0
6.4,33.2,1030.44,91.2,502.3,0.469,0
7.7,78.3,1027.97,70.0,500.16,0.403,0
3.4,53.9,1020.62,75.2,513.4,0.351,0
29.9,80.1,1023.95,69.2,453.47,0.733,1
5.3,35.0,1012.41,50.6,512.59,0.274,0
33.7,71.4,1020.3,54.8,449.11,0.725,1
28.8,32.0,995.44,87.7,461.53,0.779,1
30.6,58.5,995.65,39.9,459.84,0.611,1
28.5,47.5,1009.64,99.1,453.68,0.837,1
15.4,61.6,992.56,60.7,478.34,0.492,0
13.6,65.3,1012.47,97.4,482.63,0.612,1
14.7,47.3,992.83,29.2,492.8,0.33,0
37.0,34.6,1004.0,68.9,448.02,0.82,1
26.0,75.2,1028.12,69.8,460.2,0.68,1
10.4,72.0,1029.44,48.8,495.29,0.357,0
1.9,46.5,1005.94,43.7,517.85,0.2,0
22.3,35.9,995.14,63.2,478.97,0.576,0
19.2,59.9,1008.79,63.0,480.99,0.538,0
11.9,28.0,1012.17,39.7,505.2,0.317,0
10.0,33.2,997.3,57.5,503.11,0.372,0
35.5,75.0,1011.45,46.7,442.49,0.725,1
18.2,46.6,994.32,76.4,481.76,0.579,0
16.7,51.2,998.35,79.5,485.03,0.569,0
11.1,37.5,995.68,46.4,497.03,0.352,0
5.8,55.6,1014.38,68.5,500.65,0.376,0
24.2,62.5,1004.02,28.1,474.95,0.464,0
21.3,71.6,1021.3,64.7,471.22,0.587,0
19.7,67.6,1019.97,77.7,476.49,0.611,1
8.5,39.1,1024.55,34.6,514.62,0.241,0
18.0,30.1,1003.05,32.4,489.37,0.386,0
29.0,41.8,1016.6,57.0,474.39,0.632,1
6.2,30.3,996.44,85.5,499.84,0.45,0
20.8,60.5,1007.06,78.9,471.07,0.638,1
18.7,60.9,1005.98,63.8,478.11,0.542,0
31.6,69.9,1000.6,76.2,448.89,0.789,1
2.8,50.9,1020.97,97.8,508.48,0.445,0
19.9,39.1,992.36,40.7,485.19,0.448,0
32.6,59.8,1016.12,61.3,449.5,0.739,1
6.1,62.0,1028.59,57.9,510.41,0.316,0
16.8,61.1,1000.22,59.3,480.24,0.498,0
3.9,39.2,1012.65,84.9,503.01,0.416,0
35.6,66.7,1025.15,46.1,449.9,0.71,1
12.2,42.4,1005.99,72.6,494.45,0.474,0
27.3,43.6,1005.48,28.1,472.44,0.503,0
28.4,64.5,1021.68,68.4,460.75,0.699,1
22.9,51.4,1004.8,32.6,476.04,0.466,0
19.2,42.0,993.24,33.8,492.32,0.399,0
24.0,68.9,1003.82,85.4,459.67,0.722,1
27.0,35.1,1030.17,59.6,470.58,0.629,1
22.9,62.4,1028.98,77.4,471.92,0.654,1
25.0,62.1,1015.39,45.9,469.86,0.554,0
34.2,64.9,1013.67,60.8,444.34,0.764,1
12.1,71.8,1029.36,65.0,488.71,0.454,0
22.6,64.1,1018.43,94.4,466.34,0.729,1
15.8,52.3,1006.16,51.8,480.46,0.457,0
8.7,35.0,1010.14,37.5,511.56,0.26,0
32.6,39.0,997.96,27.9,464.11,0.575,0
19.5,45.7,1002.63,61.8,490.8,0.516,0
21.5,66.0,1024.08,82.6,468.2,0.666,1
5.1,34.2,1008.8,70.9,509.62,0.36,0
34.9,28.2,1007.46,91.6,447.29,0.889,1
12.6,31.0,1025.43,65.6,495.93,0.447,0
19.6,53.8,1016.16,35.1,490.23,0.412,0
33.9,66.3,1012.2,90.6,451.85,0.865,1
31.0,32.5,1014.53,84.7,449.76,0.815,1
34.5,75.9,1020.78,53.7,448.21,0.731,1
2.8,62.3,1012.17,61.1,516.84,0.281,0
20.1,46.9,1012.34,96.1,470.83,0.7,1
29.1,28.8,1010.12,37.7,471.57,0.563,0
26.3,45.9,1024.59,48.7,470.3,0.579,0
25.2,54.5,1031.98,60.9,472.47,0.611,1
2.4,56.4,995.6,97.0,506.19,0.442,0
35.8,26.4,1005.49,98.3,441.82,0.936,1
26.6,29.7,1004.37,37.1,468.28,0.539,0
8.9,78.0,1021.8,40.6,500.85,0.297,0
36.7,56.4,1003.02,75.5,444.01,0.85,1
13.0,37.0,1009.49,97.1,484.83,0.599,0
22.7,64.9,1017.08,99.5,467.89,0.747,1
32.9,64.0,1017.99,38.7,458.92,0.632,1
20.9,37.9,1032.42,55.4,484.19,0.519,0
14.6,60.7,1018.75,75.2,493.6,0.511,0
5.0,59.8,1022.2,54.8,507.03,0.299,0
6.7,30.8,996.55,61.4,504.94,0.348,0
29.2,78.5,1015.65,35.7,462.65,0.573,0
7.1,41.3,1016.24,30.3,512.67,0.212,0
4.6,51.3,1010.68,62.4,514.16,0.311,0
3.3,59.5,1013.15,87.1,500.91,0.422,0
16.2,62.9,1019.74,64.8,483.91,0.507,0
28.2,76.2,1019.15,82.9,460.65,0.755,1
36.8,28.1,994.74,91.8,441.98,0.922,1
35.8,59.0,1026.48,40.8,454.93,0.68,1
22.0,54.6,997.73,27.7,479.06,0.43,0
6.5,41.4,1005.51,92.1,498.58,0.481,0
4.6,41.9,1019.02,61.3,515.56,0.304,0
15.6,46.7,1029.09,35.3,498.12,0.354,0
27.3,44.8,995.43,92.7,462.51,0.781,1
19.0,39.0,1002.33,94.1,477.11,0.668,1
7.5,62.0,1018.6,98.1,497.02,0.52,0
23.6,60.2,1029.77,70.6,470.07,0.638,1
12.3,78.8,997.59,86.2,478.51,0.561,0
11.5,76.3,1011.73,54.6,491.39,0.399,0
7.8,41.7,992.41,31.8,503.18,0.245,0
22.1,35.0,998.12,77.0,481.82,0.623,1
16.9,38.6,997.7,60.3,481.93,0.5,0
26.6,42.1,1004.7,64.4,470.62,0.644,1
35.7,56.7,1006.66,66.7,446.22,0.801,1
9.5,54.9,1028.01,48.7,501.4,0.334,0
5.5,35.6,1007.08,78.6,509.0,0.396,0
10.9,43.6,1010.53,83.9,498.21,0.498,0
13.9,74.5,1013.44,62.2,486.99,0.465,0
31.2,73.7,998.93,40.7,446.61,0.647,1
12.6,27.1,1027.82,26.5,509.05,0.265,0
16.7,77.4,1012.72,53.2,485.55,0.462,0
8.1,30.0,1013.07,33.5,515.98,0.23,0
35.3,79.4,1003.78,38.0,444.09,0.686,1
34.3,63.6,1025.4,49.1,449.08,0.709,1
23.5,43.4,1001.45,65.3,473.83,0.608,1
19.1,59.2,1023.55,50.6,481.14,0.487,0
8.8,30.3,1030.13,45.1,509.53,0.297,0
29.1,54.2,993.66,51.8,463.02,0.636,1
28.3,47.4,998.73,57.4,466.32,0.643,1
14.5,80.9,993.14,96.9,475.4,0.633,1
35.7,34.6,1027.76,52.7,454.79,0.727,1
31.6,74.5,1031.68,27.5,462.5,0.567,0
5.9,60.9,1011.01,57.8,504.45,0.326,0
26.3,27.8,1002.7,80.9,469.43,0.709,1
26.1,27.3,1006.93,80.5,467.59,0.709,1
15.9,35.2,1016.96,59.4,492.14,0.465,0
15.0,78.5,992.13,82.7,478.31,0.576,0
28.0,27.2,994.67,34.6,473.65,0.534,0
29.4,46.2,1007.3,56.5,466.03,0.651,1
9.6,28.8,1016.76,54.9,504.48,0.355,0
16.5,40.6,1009.72,88.5,484.65,0.603,1
20.8,54.9,1018.91,82.9,477.33,0.642,1
6.2,42.1,1001.39,36.2,515.22,0.221,0
3.6,29.7,1015.85,94.2,514.06,0.428,0
33.3,49.6,998.37,90.7,444.79,0.874,1
21.4,53.7,999.83,33.1,478.71,0.447,0
19.0,75.3,1022.19,28.4,485.72,0.387,0
13.6,73.7,1007.17,37.8,493.73,0.351,0
17.6,64.1,1022.83,64.4,477.88,0.532,0
8.8,37.7,1025.5,37.9,508.09,0.27,0
15.6,78.4,1016.53,66.0,481.67,0.509,0
14.6,60.9,1025.61,88.4,488.04,0.576,0
11.0,60.9,1016.3,88.0,493.96,0.523,0
6.4,63.1,1001.86,60.6,504.56,0.343,0
20.2,58.8,1016.35,74.6,468.72,0.62,1
21.5,78.2,1018.43,55.9,474.48,0.547,0
7.4,36.0,992.26,34.8,505.24,0.249,0
36.1,76.2,1001.75,98.5,427.95,0.969,1
13.7,73.1,1012.2,77.2,486.24,0.524,0
3.8,76.0,999.88,42.2,497.83,0.254,0
19.0,31.5,1002.34,99.0,483.68,0.674,1
21.5,61.3,996.68,46.5,479.13,0.5,0
11.0,79.3,1003.14,83.0,494.59,0.502,0
29.8,58.7,1007.97,86.1,466.03,0.774,1
7.8,55.8,1017.04,52.5,506.62,0.321,0
25.4,54.7,1009.67,42.4,473.73,0.536,0
23.6,57.0,1031.43,94.7,470.44,0.734,1
9.3,55.2,996.47,69.3,497.33,0.424,0
29.5,30.1,1018.98,31.1,472.63,0.538,0
36.9,78.0,1017.26,77.3,439.0,0.87,1
26.8,73.5,1008.27,71.8,463.95,0.689,1
32.6,59.4,1020.67,59.6,450.11,0.731,1
30.1,31.2,1016.75,98.7,459.69,0.841,1
7.4,75.1,1009.71,34.7,502.18,0.255,0
27.0,29.8,1031.79,48.1,477.18,0.57,0
22.6,46.2,1016.21,41.7,481.25,0.488,0
25.5,54.5,1019.46,41.8,470.26,0.542,0
9.1,34.6,1022.28,82.2,504.44,0.458,0
2.4,73.1,1010.12,75.2,501.26,0.364,0
3.3,57.7,1013.67,35.4,503.37,0.211,0
18.4,65.3,1006.13,97.4,472.87,0.683,1
34.3,77.5,992.65,34.6,445.55,0.658,1
31.6,43.9,1018.66,91.6,450.12,0.848,1
15.3,35.9,1027.53,57.6,491.16,0.454,0
11.2,77.4,997.17,68.9,488.35,0.46,0
17.5,65.1,1015.83,74.8,483.94,0.56,0
30.4,61.0,1007.46,84.7,457.2,0.793,1
36.3,78.4,1022.08,34.9,443.27,0.686,1
24.0,30.2,1027.07,61.6,473.92,0.599,0
24.1,71.8,993.9,89.0,464.23,0.729,1
11.4,35.9,1023.04,56.3,507.85,0.372,0
21.1,43.3,996.93,81.5,472.91,0.648,1
35.6,43.6,1013.61,68.3,449.75,0.798,1
3.4,57.1,1017.9,94.8,518.06,0.42,0
8.3,54.6,997.0,42.9,509.93,0.282,0
20.1,28.5,1017.06,68.1,484.05,0.562,0
30.3,76.6,1014.12,69.2,452.55,0.739,1
5.7,66.4,1026.68,52.0,500.85,0.308,0
5.4,45.6,1023.74,87.9,500.0,0.45,0
12.4,36.5,1007.53,40.5,504.77,0.327,0
26.3,33.2,1026.34,33.9,474.7,0.51,0
29.8,76.3,1020.6,58.7,455.91,0.685,1
10.5,69.2,1027.37,62.9,491.89,0.421,0
14.5,42.4,1026.0,67.9,491.44,0.485,0
22.0,48.6,1023.58,36.4,484.0,0.455,0
8.4,68.6,1008.63,32.2,503.05,0.253,0
8.9,65.1,997.64,93.8,489.61,0.532,0
18.5,30.4,1003.66,28.7,486.36,0.383,0
32.2,55.1,1018.6,100.0,446.32,0.895,1
2.6,41.9,1026.9,75.3,511.1,0.348,0
14.6,79.1,1011.95,83.5,481.35,0.569,0
8.1,69.3,1025.3,38.0,502.72,0.274,0
22.4,45.2,1031.76,35.5,482.49,0.46,0
23.4,44.2,1013.52,73.5,481.51,0.624,1
5.6,78.1,1012.31,73.9,501.64,0.392,0
7.1,63.6,1008.87,50.6,501.87,0.315,0
3.6,42.1,1011.56,46.6,514.87,0.236,0
7.5,75.6,1011.9,94.7,494.89,0.51,0
8.3,54.2,1031.75,40.8,503.87,0.285,0
5.7,26.6,1032.7,85.3,508.32,0.426,0
33.9,37.1,1028.62,41.2,460.89,0.649,1
29.4,59.3,1005.18,95.8,451.15,0.839,1
19.0,29.3,1020.12,51.6,490.92,0.47,0
14.1,42.7,1031.57,76.0,486.05,0.524,0
4.0,51.4,999.74,33.7,506.85,0.204,0
28.9,80.4,996.96,61.0,449.27,0.697,1
12.2,55.5,999.31,54.7,500.37,0.39,0
9.8,57.4,1009.2,77.2,494.3,0.467,0
7.3,42.1,1027.55,52.4,511.31,0.306,0
8.6,59.6,1025.78,62.1,507.35,0.366,0
16.1,32.7,1005.51,91.3,494.95,0.589,0
20.8,60.4,1028.4,96.0,475.32,0.698,1
27.0,44.1,1026.07,87.1,461.25,0.758,1
13.8,62.0,1017.95,44.8,492.25,0.384,0
28.8,66.4,1000.66,77.2,465.72,0.729,1
8.2,48.0,1014.84,68.6,502.96,0.397,0
